Recording timestamp	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording start time	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision (mm)	Average calibration accuracy (degrees)	Average calibration precision (degrees)	Average calibration accuracy (pixels)	Average calibration precision (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (RCSmm)	Eye position left Y (RCSmm)	Eye position left Z (RCSmm)	Eye position right X (RCSmm)	Eye position right Y (RCSmm)	Eye position right Z (RCSmm)	Gaze point left X (RCSmm)	Gaze point left Y (RCSmm)	Gaze point right X (RCSmm)	Gaze point right Y (RCSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (RCSpx)	Presented Media position Y (RCSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	AOI hit [bear_raindeer - correct]	AOI hit [bear_raindeer - foil1]	AOI hit [bear_raindeer - foil2]	
115280	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418666451			1346	641			1346	641	0,14910	-0,22059	-0,96390					3,35	Invalid	Valid				173,7	187,4	468,1			246,1	117,1	0,7759	0,5719			0,7759	0,5719	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4930	1346	641	0,7759	0,5719	0	0	0	
115297	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418683106			1349	635			1349	635	0,14928	-0,21875	-0,96429					3,33	Invalid	Valid				174,2	187,5	468,0			246,6	116,1	0,7780	0,5680			0,7780	0,5680	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4931	1349	635	0,7780	0,5680	0	0	0	
115313	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418699761			1333	640			1333	640	0,14151	-0,22186	-0,96476					3,31	Invalid	Valid				175,1	188,0	467,7			243,7	116,9	0,7667	0,5712			0,7667	0,5712	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4932	1333	640	0,7667	0,5712	0	0	0	
115330	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418716415			1333	640			1333	640	0,14301	-0,22017	-0,96492					3,31	Invalid	Valid				174,4	187,3	468,1			243,7	116,9	0,7667	0,5712			0,7667	0,5712	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4933	1333	640	0,7667	0,5712	0	0	0	
115347	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418733070																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1768					0	0	0	
115363	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418749725																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1769					0	0	0	
115380	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418766379																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1770					0	0	0	
115397	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418783034																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1771					0	0	0	
115413	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418799689																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1772					0	0	0	
115430	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418816343			1366	727			1366	727	0,14373	-0,25068	-0,95734					3,39	Invalid	Valid				179,5	187,0	467,9			249,8	132,9	0,7903	0,6336			0,7903	0,6336	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4934	1366	727	0,7903	0,6336	0	0	1	
115447	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418832998			1366	727			1366	727	0,13990	-0,25041	-0,95798					3,39	Invalid	Valid				181,5	186,8	467,8			249,8	132,9	0,7903	0,6336			0,7903	0,6336	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4935	1366	727	0,7903	0,6336	0	0	1	
115463	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418849653			1411	697			1411	697	0,15600	-0,23865	-0,95849					3,32	Invalid	Valid				181,8	186,5	467,9			258,0	127,4	0,8223	0,6120			0,8223	0,6120	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4936	1411	697	0,8223	0,6120	0	0	1	
115480	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418866307			1405	660			1405	660	0,15200	-0,22590	-0,96222					3,29	Invalid	Valid				182,9	186,6	467,8			256,8	120,6	0,8176	0,5857			0,8176	0,5857	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4937	1405	660	0,8176	0,5857	0	0	1	
115497	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418882962			1402	654			1402	654	0,14994	-0,22525	-0,96270					3,28	Invalid	Valid				183,2	187,7	469,1			256,3	119,5	0,8157	0,5813			0,8157	0,5813	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4938	1402	654	0,8157	0,5813	0	0	1	
115513	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418899617			1415	649			1415	649	0,15487	-0,22338	-0,96235					3,29	Invalid	Valid				183,2	187,4	468,0			258,6	118,6	0,8246	0,5778			0,8246	0,5778	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4939	1415	649	0,8246	0,5778	0	0	1	
115530	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418916271			1414	648			1414	648	0,15404	-0,22371	-0,96241					3,29	Invalid	Valid				183,4	187,8	468,5			258,4	118,5	0,8241	0,5773			0,8241	0,5773	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4940	1414	648	0,8241	0,5773	0	0	1	
115546	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418932926			1413	650			1413	650	0,15442	-0,22391	-0,96230					3,31	Invalid	Valid				183,3	187,4	467,4			258,3	118,7	0,8234	0,5782			0,8234	0,5782	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4941	1413	650	0,8234	0,5782	0	0	1	
115563	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418949581			1410	660			1410	660	0,15323	-0,22794	-0,96154					3,32	Invalid	Valid				183,2	187,8	467,9			257,8	120,6	0,8215	0,5855			0,8215	0,5855	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4942	1410	660	0,8215	0,5855	0	0	1	
115580	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418966236			1413	659			1413	659	0,15506	-0,22762	-0,96132					3,34	Invalid	Valid				182,9	187,5	467,2			258,2	120,5	0,8234	0,5853			0,8234	0,5853	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4943	1413	659	0,8234	0,5853	0	0	1	
115596	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418982890			1420	654			1420	654	0,15834	-0,22566	-0,96125					3,36	Invalid	Valid				182,6	187,6	467,1			259,5	119,5	0,8285	0,5813			0,8285	0,5813	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4944	1420	654	0,8285	0,5813	0	0	1	
115613	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6418999545			1413	651			1413	651	0,15593	-0,22510	-0,96178					3,36	Invalid	Valid				182,5	187,9	467,6			258,3	119,0	0,8236	0,5793			0,8236	0,5793	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4945	1413	651	0,8236	0,5793	0	0	1	
115630	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419016200			1415	646			1415	646	0,15970	-0,21996	-0,96235					3,34	Invalid	Valid				181,0	186,3	468,0			258,6	118,1	0,8249	0,5757			0,8249	0,5757	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4946	1415	646	0,8249	0,5757	0	0	1	
115646	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419032854			1413	681	1420	713	1406	649	0,15530	-0,22180	-0,96265	0,27885	-0,22361	-0,93394	3,24	3,35	Valid	Valid	119,0	179,8	470,6	181,6	186,6	467,7	259,5	130,3	257,1	118,6	0,8236	0,6004	0,8284	0,6233	0,8188	0,5776	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4947	1413	681	0,8236	0,6004	0	0	1	
115663	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419049509			1412	686	1421	716	1403	656	0,15275	-0,22371	-0,96261	0,27756	-0,21982	-0,93522	3,25	3,36	Valid	Valid	119,6	177,6	472,3	182,0	186,4	468,7	259,8	130,8	256,4	120,0	0,8228	0,6042	0,8294	0,6254	0,8161	0,5831	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4948	1412	686	0,8228	0,6042	0	0	1	
115680	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419066164			1416	685	1422	712	1411	657	0,15647	-0,22404	-0,96194	0,27851	-0,21699	-0,93560	3,25	3,36	Valid	Valid	119,4	176,8	472,2	181,7	186,4	468,3	260,0	130,2	257,9	120,1	0,8261	0,6033	0,8302	0,6230	0,8219	0,5836	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4949	1416	685	0,8261	0,6033	0	0	1	
115696	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419082818			1417	684	1420	711	1414	656	0,15807	-0,22405	-0,96167	0,27777	-0,21565	-0,93613	3,24	3,34	Valid	Valid	119,2	176,5	473,0	181,4	186,7	468,9	259,5	129,9	258,5	120,0	0,8263	0,6025	0,8283	0,6219	0,8242	0,5832	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4950	1417	684	0,8263	0,6025	0	0	1	
115713	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419099473			1417	681	1422	711	1413	652	0,15851	-0,22240	-0,96198	0,27930	-0,21488	-0,93585	3,21	3,32	Valid	Valid	118,9	176,0	472,8	181,0	186,6	468,6	260,0	130,0	258,2	119,2	0,8268	0,6010	0,8302	0,6221	0,8233	0,5799	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4951	1417	681	0,8268	0,6010	0	0	1	
115730	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419116128			1416	689	1431	715	1401	662	0,15455	-0,22683	-0,96159	0,28213	-0,21595	-0,93475	3,22	3,33	Valid	Valid	118,5	176,2	473,9	180,6	187,1	469,7	261,5	130,7	256,1	121,1	0,8256	0,6062	0,8362	0,6249	0,8151	0,5874	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4952	1416	689	0,8256	0,6062	0	0	1	
115746	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419132782			1414	692	1418	719	1410	664	0,15950	-0,22707	-0,96073	0,27909	-0,21685	-0,93546	3,22	3,33	Valid	Valid	118,0	175,7	472,9	180,0	186,8	468,8	259,1	131,4	257,8	121,4	0,8243	0,6082	0,8269	0,6277	0,8216	0,5887	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4953	1414	692	0,8243	0,6082	0	0	1	
115763	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419149437			1410	688	1409	713	1411	662	0,16122	-0,22680	-0,96050	0,27791	-0,21575	-0,93607	3,21	3,34	Valid	Valid	117,1	176,1	473,3	179,1	187,3	469,2	257,6	130,4	257,8	120,9	0,8214	0,6054	0,8210	0,6239	0,8218	0,5869	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4954	1410	688	0,8214	0,6054	0	0	1	
115780	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419166092			1402	693	1404	717	1401	668	0,15904	-0,22800	-0,96059	0,27697	-0,21529	-0,93645	3,18	3,31	Valid	Valid	116,8	175,0	472,8	178,5	186,5	468,7	256,6	131,1	256,1	122,2	0,8160	0,6092	0,8171	0,6267	0,8149	0,5917	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4955	1402	693	0,8160	0,6092	0	0	1	
115796	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419182746			1407	683	1404	717	1410	649	0,16229	-0,22124	-0,96162	0,27672	-0,21554	-0,93647	3,18	3,27	Valid	Valid	116,9	175,1	472,8	178,6	186,7	468,6	256,6	131,1	257,7	118,6	0,8191	0,6021	0,8171	0,6267	0,8211	0,5776	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4956	1407	683	0,8191	0,6021	0	0	1	
115813	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419199401																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1773					0	0	0	
115830	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419216056																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1774					0	0	0	
115846	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419232711																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1775					0	0	0	
115863	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419249365																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1776					0	0	0	
115880	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419266020																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1777					0	0	0	
115896	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419282675																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1778					0	0	0	
115913	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419299329																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1779					0	0	0	
115930	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419315984																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1780					0	0	0	
115946	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419332639																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1781					0	0	0	
115963	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419349293																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1782					0	0	0	
115980	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419365948																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	24	1783					0	0	0	
116011	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419397232																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	24	1784					0	0	0	
116027	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419413887																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1785					0	0	0	
116044	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419430542																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1786					0	0	0	
116061	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419447197																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1787					0	0	0	
116077	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419463851																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1788					0	0	0	
116094	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419480506																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1789					0	0	0	
116111	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419497161																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1790					0	0	0	
116127	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419513815																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1791					0	0	0	
116144	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419530470																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1792					0	0	0	
116161	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419547125																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1793					0	0	0	
116177	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419563779																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1794					0	0	0	
116194	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419580434																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1795					0	0	0	
116211	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419597089																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1796					0	0	0	
116227	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419613743																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1797					0	0	0	
116244	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419630398																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1798					0	0	0	
116261	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419647053																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1799					0	0	0	
116295	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419681931																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1800					0	0	0	
116312	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419698585																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1801					0	0	0	
116329	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419715240																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1802					0	0	0	
116345	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419731895			883	495			883	495	-0,01823	-0,17490	-0,98442					3,28	Invalid	Valid				170,1	190,1	468,0			161,4	90,5	0,4452	0,4679			0,4452	0,4679	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4957	883	495	0,4452	0,4679	0	0	0	
116362	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419748549			883	503			883	503	-0,01807	-0,17744	-0,98397					3,31	Invalid	Valid				170,1	190,5	471,7			161,4	92,0	0,4451	0,4736			0,4451	0,4736	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4958	883	503	0,4451	0,4736	0	0	0	
